1495,22
1487,87
1481,150
1481,227
1456,282
1450,350
1442,427
1428,482
1416,547
1403,615
1391,680
1383,742
1385,802
1370,880
1356,937
1352,1007
1346,1070
1334,1132
1323,1197
1321,1262
1317,1335
1307,1400
1295,1457
1604,37
1403,15
1694,45
1792,72
1887,85
1985,87
2087,105
2210,120
2312,137
2394,145
2501,162
2613,180
2710,187
2808,212
2912,227
2921,162
2927,92
2935,27
2826,15
2822,77
2812,145
2712,130
2710,62
2618,55
2616,112
2517,32
2507,100
2396,75
2304,65
2200,57
2099,42
1993,30
1893,22
2407,15
1811,7
3,75
107,60
87,172
64,275
50,372
44,462
39,555
27,665
29,737
13,830
52,1115
72,1015
78,945
85,855
109,747
121,665
136,570
136,475
154,387
170,290
185,185
199,97
216,12
295,52
299,105
289,175
275,242
254,310
259,365
242,430
234,495
218,565
213,625
205,675
195,742
185,795
179,870
170,937
168,1000
154,1070
154,1152
138,1262
236,1285
242,1220
244,1155
259,1090
267,1025
275,955
289,872
308,812
310,762
316,692
314,632
320,567
330,522
338,450
349,392
363,325
371,255
379,190
406,130
400,55
420,7
506,17
502,70
490,137
480,210
465,267
457,332
445,402
420,535
408,585
406,650
400,715
390,785
392,850
385,900
375,972
369,1032
351,1100
343,1165
336,1242
326,1310
416,1307
431,1257
437,1192
445,1112
451,1057
469,992
471,930
478,862
484,805
492,737
490,665
515,550
525,472
535,422
551,352
560,285
576,222
498,602
584,160
590,92
601,25
699,40
693,115
684,177
676,230
664,312
658,370
639,442
633,510
613,570
611,630
596,685
586,750
596,815
584,887
570,942
560,1012
551,1080
543,1142
531,1202
519,1265
611,1347
623,1280
629,1215
633,1155
637,1092
656,1027
658,957
668,897
701,830
682,762
687,697
701,642
705,575
723,510
728,447
738,380
750,320
764,247
762,192
783,117
791,55
895,65
881,142
871,197
867,262
856,322
838,400
828,475
814,532
805,595
781,670
787,722
777,840
766,917
752,980
740,1047
738,1105
727,1165
728,1232
721,1287
816,1375
813,1310
824,1245
820,1180
834,1127
844,1052
850,990
856,925
861,862
875,787
895,660
871,730
902,607
906,537
926,470
934,407
943,342
953,272
983,145
992,77
1010,15
