1581,720
1572,597
2690,964
2698,906
1729,732
1737,634
1776,549
1677,528
1944,520
1962,576
1936,632
1871,645
1871,719
1519,942
1510,1028
1543,886
1576,789
1644,810
1721,812
1651,724
1661,615
1941,796
1941,894
1935,977
1922,1064
1912,1141
1835,1124
1760,1084
1763,999
1784,900
1848,892
1805,815
1806,738
1471,706
1478,631
1492,549
1600,966
1691,975
1715,900
2239,1331
2143,1306
2050,1253
1988,1229
2005,1157
2016,1064
2013,988
2027,897
2029,817
2046,733
2043,658
2067,578
2157,603
2138,677
2130,756
2239,700
2250,627
2343,704
2340,647
2369,544
2443,722
2447,647
2465,567
2548,658
2561,575
2627,579
2739,592
2734,658
2710,778
2064,1179
2087,1099
2096,1011
2111,926
2111,833
1405,711
1396,599
1418,507
1615,501
1464,1408
1461,1360
1469,1306
1471,1213
1497,1124
1591,1049
1583,1153
1553,1238
1543,1322
1620,1261
1652,1155
1663,1062
2239,1232
2263,1131
2277,1046
1452,781
1373,780
1312,749
1320,685
1330,591
1341,506
1299,1234
1319,1150
1331,1056
1418,1001
1436,919
1445,849
1376,844
1304,813
1230,807
1248,736
1254,660
1256,570
2322,1343
2346,1237
2447,1262
2422,1363
2515,1376
2531,1277
2503,1468
2396,1466
2298,1429
2215,1416
2128,1399
2043,1336
1952,1325
1859,1301
1885,1219
1804,1193
1743,1181
1782,1290
1705,1270
1758,1355
1692,1351
1612,1339
1844,1365
1949,1387
2034,1400
2298,1524
2199,1511
2111,1490
2019,1469
1936,1453
1846,1437
1756,1419
1692,1421
1601,1416
1533,1403
1585,1485
1575,1569
1655,1588
1668,1493
1753,1492
1830,1514
1926,1540
2027,1562
2106,1577
2189,1607
2282,1628
2385,1646
2483,1660
2446,1173
2468,1068
2364,1747
2463,1771
2269,1719
2181,1700
2082,1673
1910,1646
1817,1625
1724,1601
2561,1779
2556,1711
2571,1658
2576,1591
2576,1535
2588,1456
2593,1402
2612,1327
2616,1254
2628,1190
2555,1083
2372,1043
2351,1157
2415,943
2415,870
2426,791
2503,975
2513,890
2529,817
2544,736
2576,985
2598,908
2604,833
2620,751
2617,676
2311,932
2322,841
2322,780
2707,1341
2718,1267
2738,1160
2762,1094
2771,1038
2771,974
2782,911
2802,841
2806,788
2813,732
2827,661
2680,1025
2657,1072
2651,1134
2656,1803
2661,1726
2669,1662
2665,1599
2675,1537
2685,1474
2696,1413
2750,1820
2758,1745
2771,1686
2771,1617
2784,1564
2794,1500
2797,1431
2808,1370
2813,1306
2826,1246
2866,1152
2859,1064
2874,995
2887,930
2904,862
2901,802
2901,754
2924,682
2941,627
2845,615
2840,1835
2845,1780
2855,1708
2867,1652
2869,1593
2882,1524
2882,1458
2898,1394
2909,1336
2915,1277
2928,1214
2943,1083
2960,1009
2972,943
2975,881
2986,821
2176,1033
2215,857
1301,897
1210,898
1205,956
1264,972
1266,1041
1198,1033
1173,1104
1157,1198
1145,1277
1221,1301
1243,1214
1258,1115
1333,990
1355,919
1274,1310
1388,1250
1386,1343
1378,1418
1376,1501
1452,1485
1440,1569
1418,1646
1365,1567
1270,1551
1274,1485
1296,1386
2157,523
2072,499
1206,1458
1195,1535
1121,1514
1123,1447
1145,1351
1206,1367
2939,561
2965,499
2976,429
2842,537
2756,537
1544,468
1301,320
1368,344
1298,414
1364,442
1452,463
1533,370
1537,303
1551,247
1551,167
1469,153
1405,138
1335,134
1304,182
1304,240
1373,269
1447,296
1452,221
1369,193
1620,306
1609,418
1690,434
1773,452
1872,477
1970,473
1959,410
2015,337
1971,321
1885,269
1812,261
1713,247
1616,214
1625,135
1720,156
1813,168
1700,337
1783,354
1872,376
2086,276
2015,261
2087,190
2014,173
1948,163
1898,182
1892,96
1810,82
1743,81
1656,74
1544,79
1467,63
2111,115
2021,109
2175,433
2753,473
2758,403
2768,347
2783,282
2798,226
2826,156
2857,476
2863,410
2877,360
2897,287
2911,226
2926,167
2732,107
2639,119
2540,106
2441,95
2353,76
2272,58
2204,40
2120,27
2283,450
2381,466
2470,479
2648,494
2567,489
2572,394
2650,397
2697,312
2698,271
2715,214
2588,322
2608,266
2630,205
2521,199
2496,253
2482,317
2480,387
2376,386
2290,382
2183,372
2085,346
2198,287
2167,219
2241,214
2316,241
2301,306
2385,311
2395,254
2411,191
2333,184
2252,153
2181,140
2746,14
2833,84
2847,28
2946,25
2934,93
2983,370
2992,307
2950,1800
2953,1734
2960,1670
2968,1601
2977,1537
2977,1491
2654,14
