15,418
45,426
106,406
135,399
167,393
39,480
68,475
7,486
94,472
163,426
224,426
254,425
586,296
612,291
637,284
589,334
616,330
644,319
670,316
728,301
741,254
734,335
676,342
517,407
408,418
626,392
678,375
710,371
760,360
790,356
685,236
742,223
713,229
14,519
37,513
66,511
95,504
123,501
148,494
177,491
203,487
228,482
256,477
283,472
305,469
334,465
359,464
387,459
410,455
441,447
466,450
492,451
517,444
544,443
572,436
601,432
627,429
656,419
687,415
709,412
741,407
767,400
797,397
824,395
1519,312
1487,314
1462,317
1433,361
1408,359
1379,364
1350,367
1470,399
1440,399
1410,396
1267,417
1564,430
1530,435
1441,455
1411,457
1331,473
1303,472
1270,473
1182,489
1128,495
1101,498
1071,505
1042,509
987,518
1063,469
1036,476
926,527
894,527
865,531
835,533
807,541
801,432
770,437
741,442
691,491
643,498
583,509
634,466
604,469
547,480
521,483
468,486
444,487
417,491
363,500
336,504
286,511
233,520
206,522
185,526
155,533
54,591
77,580
137,570
163,565
192,562
268,552
347,535
374,533
403,530
504,522
529,516
554,512
478,523
450,523
32,675
86,672
113,665
137,663
164,658
245,646
269,641
358,623
388,617
301,634
415,609
441,606
432,574
471,599
497,592
528,589
551,584
582,580
643,567
667,565
719,556
66,708
88,705
123,700
171,693
198,692
227,686
251,688
337,664
361,661
305,674
392,652
561,618
587,612
674,600
702,594
759,584
788,581
843,569
875,563
927,556
959,552
1046,542
1107,535
1141,533
1195,527
1217,519
1245,516
1278,512
1358,495
1338,504
1389,491
1418,487
1508,471
1540,468
1567,462
1542,512
1480,479
1481,520
1421,526
1310,542
1252,551
1546,576
1522,584
1491,587
1405,603
1396,565
1336,540
1361,569
1375,602
1317,618
1314,581
1282,584
1197,559
1171,562
1141,567
1256,585
1227,589
1197,594
1175,596
1179,638
1205,632
1110,605
1111,566
1082,569
1020,581
992,588
931,591
942,635
971,629
998,627
904,596
876,602
844,606
819,613
790,616
760,618
734,627
703,634
678,636
878,641
850,645
766,660
710,671
681,676
655,678
623,685
597,690
622,647
593,654
564,657
538,665
510,671
479,676
448,679
424,685
394,689
368,696
286,714
261,721
232,723
206,726
181,729
149,735
120,737
99,741
72,746
41,750
12,752
340,704
47,787
29,830
52,826
84,823
108,819
99,779
139,816
166,812
198,805
247,798
276,794
303,786
261,758
316,743
376,733
381,772
406,762
438,761
427,718
459,718
485,712
514,705
539,701
466,754
579,733
608,730
631,723
692,714
717,705
742,701
774,696
801,689
853,683
883,679
919,679
942,674
976,667
1002,663
1064,654
1057,616
1094,653
1088,612
1553,541
1551,610
1553,654
1517,620
1498,668
1459,592
1466,629
1436,635
1441,674
1405,638
1346,610
1350,646
1410,678
1379,678
1352,682
1321,689
1269,700
1323,656
1292,656
1267,661
1235,667
1209,668
1151,676
1158,714
1094,683
1099,725
1036,694
1042,737
1006,697
974,704
981,739
947,705
918,710
886,712
857,717
829,722
804,728
923,747
862,759
813,772
666,752
638,758
609,764
582,768
701,786
643,797
672,788
587,806
532,820
524,777
502,780
473,790
503,824
478,826
370,851
315,862
307,823
289,867
260,873
151,888
123,891
95,899
68,896
37,905
14,964
70,951
81,990
130,945
141,981
169,975
196,972
251,963
279,958
309,956
336,950
368,946
358,906
303,916
275,921
245,924
387,906
420,935
450,931
471,884
522,877
535,921
585,870
589,907
644,864
649,902
678,900
706,893
696,856
737,892
756,844
814,837
821,877
848,873
843,831
871,826
927,813
988,805
1043,797
1107,784
1164,777
1227,770
1288,764
1346,757
1400,743
1458,732
1490,732
1519,723
1520,765
1491,764
1462,770
1434,777
1407,784
1374,788
1021,840
995,845
1165,815
30,1032
37,1072
19,1119
48,1110
76,1106
66,1063
97,1059
87,1022
102,1097
110,1134
81,1142
