553,1220
724,1177
804,1140
884,1121
948,1101
1032,1080
1125,1069
1202,1054
1296,1030
1388,1008
1475,980
1549,926
1630,896
1718,870
1789,840
1882,816
1826,941
1906,937
1994,913
1155,1190
1247,1175
1335,1144
921,1650
1013,1589
1167,1537
1118,1317
1289,1272
1451,1220
1543,1192
1618,1155
1696,1116
1780,1092
1865,1069
1906,1138
1946,1049
1979,1103
2065,1054
2141,1008
2204,967
2177,866
1079,954
1173,937
1251,922
1655,1008
1676,756
1760,734
1843,710
2147,749
2228,717
2191,617
2104,635
2249,1077
2176,1121
2098,1157
2020,1194
1945,1237
1488,1317
1585,1287
1657,1257
1732,1220
1316,1492
1400,1473
1460,1458
1630,1401
1706,1352
1787,1319
1047,1704
1128,1663
789,1704
1356,1615
1433,1598
1520,1559
1597,1527
1682,1494
1765,1464
1834,1423
1912,1388
1988,1352
2063,1313
2152,1272
2273,1352
2291,1200
2195,1388
2116,1425
2035,1473
1964,1509
1897,1531
1816,1563
1652,1635
1576,1667
1475,1702
1714,1723
1786,1719
1852,1674
1936,1667
2017,1598
2086,1561
2161,1522
2153,1591
2273,1604
2267,1533
2212,1628
2152,1667
2063,1684
1927,697
2275,561
1409,1347
1295,1388
1233,1397
2059,788
2084,864
2074,522
