7,1077
25,985
5,1835
5,1927
11,1740
19,1660
42,1557
44,1460
58,1357
74,1270
87,1175
99,1082
119,987
127,910
146,805
150,715
171,615
189,535
209,432
207,347
230,255
238,170
254,67
168,60
142,165
140,247
117,350
105,430
93,522
74,615
60,715
48,802
27,892
13,422
19,325
39,240
54,160
74,70
349,90
336,177
324,267
306,360
297,452
277,530
267,635
252,730
240,817
224,907
209,1002
193,1090
183,1187
177,1260
152,1365
125,1467
125,1560
119,1645
113,1740
93,1860
89,1935
179,1940
189,1865
203,1757
207,1667
222,1577
230,1472
244,1380
259,1292
273,1205
285,1100
300,1032
318,915
332,827
340,742
363,642
377,550
392,455
400,372
418,295
429,197
435,100
549,20
535,82
539,137
525,202
515,257
498,387
508,327
490,447
484,500
478,555
463,625
453,695
443,752
431,807
426,862
414,937
404,990
396,1052
390,1115
383,1177
367,1240
355,1297
347,1367
336,1425
318,1492
324,1557
299,1617
300,1690
285,1747
281,1807
277,1875
263,1937
252,1990
369,1950
377,1885
383,1812
386,1752
394,1707
400,1637
412,1572
422,1507
437,1445
445,1375
465,1317
463,1255
476,1187
486,1130
494,1052
500,1010
510,937
515,880
527,817
523,755
545,690
558,627
570,565
582,510
582,447
594,390
605,332
617,270
621,207
631,145
629,90
641,25
740,35
732,97
727,165
717,220
709,280
697,340
689,400
678,460
674,522
664,592
654,650
641,715
629,770
613,830
607,892
596,955
588,1025
588,1070
576,1142
576,1212
562,1267
551,1332
539,1400
527,1457
517,1515
506,1590
490,1712
484,1770
474,1842
467,1910
459,1962
547,1980
560,1917
558,1855
564,1780
582,1732
590,1660
600,1602
609,1542
621,1467
637,1405
641,1340
646,1280
658,1212
672,1150
674,1085
684,1025
687,965
701,900
711,832
721,777
727,717
738,665
752,605
756,532
766,467
777,405
791,350
803,292
814,235
822,170
826,97
826,37
912,117
930,55
914,180
908,237
897,295
885,367
873,422
873,492
871,550
844,595
834,675
820,732
820,797
822,850
816,917
805,975
779,1047
777,1095
789,1162
764,1232
750,1297
746,1352
730,1415
730,1487
715,1552
699,1617
691,1682
678,1750
678,1807
660,1862
648,1935
748,1940
762,1885
764,1822
773,1750
787,1690
789,1625
795,1562
809,1502
826,1432
