16,1344
30,1292
28,1246
49,1192
56,1134
82,1060
82,1021
96,975
100,899
100,841
121,725
124,676
103,786
145,560
150,496
168,442
164,387
171,329
192,268
199,219
208,170
213,100
234,48
4,841
11,765
25,725
37,673
51,603
65,542
68,478
72,432
79,381
89,320
89,262
100,213
105,140
114,79
129,27
49,36
32,73
44,131
75,1365
98,1320
112,1256
126,1198
150,1128
154,1067
173,1024
175,966
182,905
189,844
185,786
204,737
206,679
204,615
234,551
234,506
241,454
255,390
258,335
267,280
286,228
297,170
297,118
307,67
194,1326
208,1262
218,1210
232,1137
248,1079
260,966
265,914
279,807
286,734
300,689
304,625
321,576
323,515
335,451
335,402
351,350
358,283
365,210
389,128
375,173
396,79
412,9
272,1384
286,1329
300,1277
309,1207
321,1161
342,1088
354,963
354,917
358,865
368,804
377,737
384,698
396,646
405,582
410,524
417,463
419,417
443,359
448,289
462,222
370,1390
375,1341
387,1274
394,1222
403,1140
408,1082
422,1033
422,984
445,935
464,868
473,804
476,756
478,695
492,634
490,579
506,469
518,420
506,518
527,362
537,283
544,243
555,176
567,118
581,51
591,21
445,1408
459,1347
476,1283
476,1216
457,1152
471,1103
501,1033
516,984
525,945
534,881
546,801
548,759
567,649
577,594
586,539
588,481
602,420
612,365
640,304
647,253
652,198
645,146
659,82
539,1417
558,1362
553,1301
569,1222
555,1179
584,1070
598,1015
609,966
616,893
623,829
633,786
649,722
652,652
659,600
666,545
675,481
684,417
689,368
708,310
722,265
736,210
736,158
755,106
759,36
619,1411
628,1378
642,1310
656,1170
666,1125
666,1073
680,1027
689,981
710,899
715,853
722,783
731,722
738,673
743,615
752,545
762,500
778,442
783,381
785,332
804,253
804,216
806,176
818,112
837,48
715,1420
720,1368
731,1307
748,1195
776,1085
771,1024
790,954
790,902
806,786
825,725
823,676
835,603
839,554
853,496
863,451
874,387
874,323
879,283
907,198
914,155
928,48
804,1381
802,1317
820,1246
835,1189
844,1143
858,1094
860,1042
881,899
888,853
903,780
910,746
921,689
928,625
947,506
966,408
975,341
980,265
996,213
989,158
1008,115
1017,67
1029,3
877,1439
884,1378
905,1253
907,1204
924,1152
928,1094
