136,22
217,22
294,36
376,34
448,39
281,128
116,278
30,364
420,201
578,62
142,116
24,449
259,290
332,298
395,312
246,381
307,398
371,401
87,455
167,466
233,475
296,489
362,492
431,506
519,330
640,62
706,71
778,65
859,76
923,91
831,173
1005,14
1084,14
1150,31
1225,39
1295,48
1137,125
1209,133
1286,142
1123,219
1266,238
989,190
1440,71
1431,167
1524,8
1585,93
1418,264
1513,176
1568,182
1669,99
1664,170
1653,210
1744,113
1823,22
1675,11
1895,31
1810,119
1728,204
1803,213
1873,216
1882,122
1961,130
2032,130
1955,221
2045,36
2107,36
2181,45
2252,51
2170,142
2102,136
2245,147
2322,162
2406,71
2331,65
2432,8
2478,8
2474,79
2540,91
2557,8
2621,19
2703,31
2769,36
2843,36
2920,48
2978,54
1570,281
1873,315
1997,324
2078,324
2146,327
2366,355
2505,369
2740,324
2599,207
2531,184
2463,173
2390,167
2685,116
2755,125
2826,142
2907,150
2973,153
2896,244
2835,241
2740,221
2678,216
2819,324
2892,335
2874,429
2450,264
2375,250
2320,236
2287,258
2223,233
2146,216
2080,224
2918,571
2769,557
2698,551
2626,546
2496,526
2478,514
2348,500
651,335
697,162
785,341
908,347
991,355
1049,364
1200,386
1341,401
1412,415
1482,409
1546,415
1612,415
1766,435
1834,443
1909,452
1972,463
2054,475
2195,489
514,421
571,432
640,429
708,438
771,435
837,443
901,443
969,449
1044,469
1123,475
1264,489
1332,497
1405,503
1462,503
1535,503
1592,512
1686,523
1763,529
1829,534
1902,546
1968,554
2043,577
2109,577
2188,586
2247,597
2320,603
2392,611
2469,623
2535,625
2610,637
2749,645
2819,662
2892,662
2973,679
501,514
563,526
633,517
697,523
760,520
833,532
895,532
965,534
1038,549
1106,566
1178,577
1244,583
1315,588
10,546
70,554
160,557
233,571
283,580
356,594
420,597
556,614
620,620
679,623
758,620
818,631
826,597
890,628
954,634
1031,648
1095,657
1170,668
1240,677
1308,682
13,645
54,660
103,657
140,654
195,665
250,674
332,685
288,677
464,694
400,694
534,702
598,702
668,708
732,714
809,711
866,719
954,731
1013,739
6,742
52,745
127,748
191,762
263,768
323,779
384,788
459,793
50,836
15,847
127,844
195,853
37,930
109,935
178,947
257,859
321,864
384,870
450,893
521,799
589,802
662,807
734,810
598,896
648,893
723,907
798,813
859,816
943,825
1009,836
1077,847
