915,1709
909,1667
902,1638
902,1601
904,1569
897,1522
893,1485
888,1454
888,1417
886,1388
886,1348
882,1317
877,1272
864,1201
859,1161
853,1124
853,1082
850,1053
843,1008
843,964
841,924
835,885
832,845
830,803
819,761
814,721
814,676
803,634
799,592
794,547
789,505
783,466
780,429
776,384
769,347
769,308
761,266
752,223
747,176
736,131
731,94
724,52
722,7
1269,1688
1260,1656
1255,1617
1253,1577
1244,1535
1241,1496
1241,1459
1237,1422
1230,1375
1228,1338
1226,1309
1219,1267
1210,1156
1203,1122
1203,1077
1196,1043
1194,1003
1192,953
1185,919
1178,885
1178,853
1178,813
1170,763
1161,719
1160,682
1156,642
1151,600
1151,563
1149,526
1142,484
1142,437
1133,397
1131,371
1134,324
1133,281
1127,237
1124,189
1120,152
1113,115
1109,68
1102,28
1745,1696
1734,1664
1725,1617
1725,1575
1727,1535
1720,1490
1720,1459
1720,1422
1714,1380
1714,1343
1711,1306
1707,1267
1704,1235
1704,1161
1698,1122
1700,1085
1696,1043
1695,1003
1680,798
1677,758
1673,713
1671,679
1668,632
1662,590
1669,550
1659,508
1655,468
1655,434
1655,392
1650,347
1651,305
1650,252
1651,221
1648,179
1648,139
1642,89
1641,47
1635,10
2053,1688
2046,1651
2046,1617
2046,1580
2039,1538
2037,1498
2031,1422
2024,1377
2024,1346
2024,1314
2017,1269
2017,1230
2013,1190
2013,1166
2012,1124
2010,1085
2006,1045
2001,890
2003,858
2003,819
2001,777
1994,690
1992,653
1990,611
1983,566
1983,521
1977,489
1972,445
1968,408
1972,371
1965,324
1958,279
1950,237
1950,192
1945,144
1941,115
1931,65
1931,21
2276,1696
2267,1664
2267,1627
2267,1572
2273,1535
2264,1485
2264,1448
2266,1409
2267,1367
2264,1332
2264,1296
2264,1248
2255,1211
2255,1177
2255,1137
2255,1095
2255,1061
2251,1008
2240,969
2242,927
2239,887
2240,842
2237,816
2237,777
2235,734
2233,687
2230,658
2224,626
2226,571
2226,534
2221,492
2221,455
2221,418
2215,381
2210,339
2206,289
2206,242
2206,205
2199,165
2194,126
2192,84
2192,44
2188,5
2298,969
2296,924
2291,848
2294,808
2293,774
2291,732
2282,687
2282,655
2276,611
2280,574
2276,532
2275,484
2271,453
2271,416
2267,371
2264,331
2255,202
2258,165
2253,121
2249,81
2246,39
963,1672
960,1617
952,1522
943,1454
940,1417
936,1309
929,1267
929,1227
927,1193
893,1006
895,964
891,927
889,890
886,850
886,808
877,756
875,724
870,676
864,632
855,597
852,513
841,468
839,429
832,392
825,339
817,305
819,260
805,176
799,139
789,86
835,84
855,171
861,210
868,247
871,300
880,339
882,376
889,421
891,460
898,495
909,542
906,595
913,634
924,669
931,756
936,832
940,874
943,914
951,945
951,993
1021,1699
1014,1667
1008,1635
1008,1601
1005,1562
999,1509
997,1472
992,1440
990,1404
988,1340
985,1309
978,1264
972,1230
961,1166
1068,1654
1073,1696
1048,1467
1046,1398
1086,1467
1055,1245
1053,1209
1010,1029
1008,987
1028,972
1028,932
1003,916
994,832
990,790
1014,779
1023,819
965,590
951,453
933,289
904,118
949,121
945,160
951,202
961,250
969,295
969,334
996,42
996,79
1001,115
1008,160
1154,1672
1152,1622
1143,1591
1149,1546
1140,1459
1134,1425
1129,1351
1127,1314
1116,1269
1109,1238
1111,1203
1109,1174
1102,1135
1149,1127
1152,1156
1163,1193
1161,1235
1179,1343
1187,1419
1194,1451
1190,1493
1197,1543
1201,1580
1205,1622
1169,1704
1115,1712
1374,1717
1369,1693
1360,1654
1361,1617
1360,1572
1309,1617
1311,1580
1307,1540
1424,1685
1414,1648
1405,1572
1405,1522
1397,1448
1394,1411
1392,1369
1385,1332
1379,1296
1374,1180
1370,1137
1360,1111
1313,1114
1318,1148
1322,1180
1322,1219
1320,1256
1329,1288
1336,1330
1340,1364
1343,1409
1349,1438
1288,1411
1288,1382
1278,1340
1277,1298
1273,1177
1268,1151
1250,1003
1246,966
1241,927
1237,842
1223,769
1224,724
1219,682
1288,882
1351,985
1300,993
1336,869
1322,713
1324,679
1316,642
1307,592
1275,679
1271,648
1278,724
1284,766
1264,600
1208,605
1208,563
1248,482
1246,403
1194,445
1199,476
1187,405
1188,371
1181,234
1179,187
1178,142
1163,68
1167,28
1232,139
1232,179
1239,226
1278,147
1280,189
1293,226
1295,271
1342,229
1336,144
1325,65
1349,310
1352,395
1302,403
1297,432
1361,476
1374,547
1374,637
1378,713
1453,648
1444,526
1572,758
1563,687
1623,761
1617,708
1619,669
1617,637
1606,592
1606,558
1603,513
1599,471
1601,392
1597,352
1592,313
1601,208
1594,123
1578,5
1585,84
1525,10
1532,52
1536,102
1545,136
1540,184
1540,221
1542,268
1545,355
1493,397
1489,363
1500,442
1491,168
1487,136
1475,97
1477,10
1478,55
1554,561
1396,874
1405,948
1414,1024
1421,1103
1432,1174
1433,1214
1430,1251
1439,1322
1450,1404
1453,1480
1464,1572
1469,1646
1518,1630
1518,1554
1513,1461
1509,1393
1502,1351
1502,1322
1496,1240
1495,1180
1531,1709
1569,1588
1570,1546
1567,1501
1563,1472
1560,1430
1560,1396
1556,1356
1554,1324
1551,1285
1551,1240
1574,1622
1637,1699
1628,1664
1621,1627
1619,1580
1621,1543
1615,1501
1614,1461
1606,1356
1605,1324
1687,1704
1678,1659
1673,1575
1669,1538
1664,1493
1666,1464
1666,1432
1657,1346
1650,1280
1653,1235
1641,1119
1696,953
1698,911
1691,879
1731,666
1725,626
1716,555
1716,503
1707,429
1702,387
1707,302
1707,216
1702,176
1693,47
1776,34
1752,47
1750,92
1756,134
1752,165
1756,213
1754,244
1749,295
1704,252
1833,113
1826,63
1826,18
1695,5
1878,26
1884,65
1884,102
1893,152
1896,192
1846,192
1857,239
1909,273
1911,324
1914,363
1922,410
1922,450
1925,495
1934,537
1934,574
1934,619
1941,661
1943,695
1873,500
1875,455
1868,413
1864,381
1824,584
1763,547
1763,458
1759,424
1790,1693
1783,1654
1779,1617
1779,1575
1774,1519
1770,1485
1772,1456
1774,1417
1767,1348
1768,1306
1765,1272
1828,1643
1830,1604
1828,1564
1826,1530
1823,1485
1823,1448
1823,1411
1817,1372
1819,1340
1817,1303
1812,1267
1812,1188
1902,1699
1895,1664
1893,1638
1882,1606
1950,1664
1949,1627
1943,1588
1941,1543
1936,1509
1932,1467
1925,1388
2001,1696
1999,1656
1994,1609
1995,1575
1983,1501
1986,1461
1981,1417
1970,1340
1970,1306
1958,1188
1911,1282
1914,1161
1909,1090
1900,1053
1904,1014
1905,979
1905,937
1952,929
1945,974
1949,853
1949,819
1950,1006
1958,1045
1961,1082
1961,1119
2104,1659
2114,1633
2100,1575
2107,1501
2089,1493
2082,1419
2080,1380
2168,1672
2158,1609
2168,1501
2190,1593
2222,1659
2224,1224
2235,1372
2219,1156
2221,1069
2199,1056
2172,1161
2098,1103
2100,1072
2095,1027
2089,985
2064,1122
2215,919
2212,879
2210,837
2114,845
2163,779
2177,734
2181,703
2203,674
2201,590
2167,626
2105,684
2098,645
2100,605
2073,705
2048,648
2033,489
2031,445
2026,395
2012,271
2010,221
1997,136
1990,60
1986,15
2055,181
2044,266
2078,263
2082,352
2113,387
2172,537
2168,495
2165,460
2158,418
2165,379
2156,331
2150,300
2147,218
2143,171
2143,131
2138,36
2136,0
2086,13
2089,55
2100,139
2100,218
