780,703
785,679
785,640
783,582
790,555
787,532
783,492
785,466
790,432
794,400
790,374
790,352
807,529
807,466
808,629
814,687
846,690
884,1045
889,1090
810,1709
817,1685
814,1654
852,1712
848,1688
855,1654
855,1633
861,1596
889,1680
886,1651
898,1625
886,1598
884,1559
873,1501
871,1469
841,1504
835,1490
900,1390
888,1327
891,1274
879,1251
911,1525
915,1559
934,1680
938,1651
945,1704
978,1704
979,1672
985,1625
988,1588
945,1593
945,1567
945,1538
943,1506
945,1469
945,1411
942,1369
987,1498
987,1477
988,1446
988,1414
981,1388
983,1361
983,1335
983,1298
969,1267
974,1238
976,1209
978,1180
970,1153
970,1124
970,1087
969,1066
931,1177
969,985
963,948
967,927
972,1037
974,787
967,756
965,729
969,692
970,669
970,637
967,611
972,584
970,553
965,524
961,500
961,432
960,408
960,381
956,352
958,321
956,266
958,302
958,152
961,121
961,65
958,5
925,524
925,495
909,426
909,379
913,326
866,308
862,226
920,171
918,150
904,189
871,355
859,371
868,429
924,713
931,663
1052,832
1052,806
1053,782
1043,750
1039,727
1048,692
1012,669
1010,700
1006,724
1005,761
1008,782
1010,864
1014,1122
1012,1156
1014,1177
1019,1211
1017,1298
1021,1332
1023,1388
1025,1411
1025,1446
1025,1477
1026,1506
1028,1530
1028,1562
1028,1591
1028,1620
1026,1651
1023,1706
1061,1709
1059,1651
1061,1625
1066,1593
1062,1562
1066,1533
1066,1496
1064,1472
1068,1443
1059,1382
1057,1267
1055,1238
1050,1209
1046,1177
1008,584
1008,555
1006,529
1003,497
999,466
999,439
996,384
996,352
994,326
996,295
996,263
996,229
1037,466
1034,432
1034,408
1032,381
1030,350
1028,318
1035,287
1014,202
1003,171
1006,126
1008,89
1003,55
999,15
1023,15
1035,65
1035,89
1035,123
1039,163
1079,374
1075,347
1075,324
1073,292
1071,255
1071,229
1071,202
1070,123
1064,47
1091,47
1104,21
1109,52
1115,81
1124,50
1127,118
1122,163
1102,163
1102,197
1133,192
1109,250
1115,281
1122,334
1125,371
1122,405
1116,429
1118,455
1120,489
1120,511
1122,545
1124,568
1124,624
1125,676
1095,1704
1095,1675
1097,1656
1136,1701
1134,1672
1134,1648
1136,1617
1133,1583
1127,1554
1109,1556
1104,1498
1106,1472
1120,1461
1124,1438
1127,1409
1131,1377
1131,1356
1133,1324
1133,1235
1134,1195
1133,1153
1097,1116
1169,1693
1174,1672
1174,1646
1169,1617
1161,1583
1161,1551
1158,1517
1160,1493
1167,1411
1167,1375
1172,1322
1172,1269
1172,1235
1170,1182
1170,1145
1167,1087
1169,1056
1217,1701
1212,1643
1210,1617
1212,1585
1206,1554
1210,1517
1206,1488
1203,1464
1203,1435
1205,1409
1205,1382
